frame,shepherd,frame_bboxes,min_distance,max_distance,avg_distance,furthest_sheep_distance
554,dog,"[(7, 'sheep', [1032, 742, 1086, 774])]",,,,0
555,dog,"[(7, 'sheep', [1031, 742, 1085, 775])]",,,,0
556,dog,"[(7, 'sheep', [1030, 742, 1085, 775])]",,,,0
557,dog,"[(7, 'sheep', [1030, 742, 1085, 775])]",,,,0
558,dog,"[(7, 'sheep', [1028, 742, 1083, 775])]",,,,0
559,dog,"[(7, 'sheep', [1027, 742, 1084, 774])]",,,,0
560,dog,"[(7, 'sheep', [1024, 742, 1085, 775])]",,,,0
561,dog,"[(7, 'sheep', [1025, 741, 1085, 775])]",,,,0
562,dog,"[(7, 'sheep', [1026, 741, 1083, 774])]",,,,0
563,dog,"[(7, 'sheep', [1027, 741, 1082, 774])]",,,,0
564,dog,"[(7, 'sheep', [1028, 740, 1081, 774])]",,,,0
565,dog,"[(7, 'sheep', [1027, 740, 1081, 774])]",,,,0
566,dog,"[(7, 'sheep', [1027, 740, 1080, 773])]",,,,0
567,dog,"[(7, 'sheep', [1025, 740, 1079, 774])]",,,,0
568,dog,"[(7, 'sheep', [1024, 739, 1079, 775])]",,,,0
569,dog,"[(7, 'sheep', [1022, 739, 1079, 775])]",,,,0
570,dog,"[(7, 'sheep', [1021, 739, 1080, 774])]",,,,0
571,dog,"[(7, 'sheep', [1019, 739, 1079, 775])]",,,,0
572,dog,"[(7, 'sheep', [1021, 739, 1079, 774])]",,,,0
573,dog,"[(7, 'sheep', [1021, 740, 1080, 774])]",,,,0
574,dog,"[(7, 'sheep', [1023, 739, 1079, 774])]",,,,0
575,dog,"[(7, 'sheep', [1022, 739, 1079, 775])]",,,,0
576,dog,"[(7, 'sheep', [1021, 740, 1079, 774])]",,,,0
577,dog,"[(7, 'sheep', [1021, 740, 1078, 774])]",,,,0
578,dog,"[(7, 'sheep', [1020, 740, 1077, 775])]",,,,0
579,dog,"[(7, 'sheep', [1019, 739, 1076, 776])]",,,,0
580,dog,"[(7, 'sheep', [1017, 739, 1077, 776])]",,,,0
581,dog,"[(7, 'sheep', [1015, 740, 1076, 776])]",,,,0
582,dog,"[(7, 'sheep', [1015, 740, 1075, 775])]",,,,0
583,dog,"[(7, 'sheep', [1014, 740, 1073, 774])]",,,,0
584,dog,"[(7, 'sheep', [1015, 740, 1073, 775])]",,,,0
585,dog,"[(7, 'sheep', [1016, 740, 1073, 776])]",,,,0
586,dog,"[(7, 'sheep', [1017, 740, 1072, 776])]",,,,0
587,dog,"[(7, 'sheep', [1016, 740, 1072, 774])]",,,,0
588,dog,"[(7, 'sheep', [1015, 740, 1070, 773])]",,,,0
589,dog,"[(7, 'sheep', [1014, 740, 1069, 772])]",,,,0
590,dog,"[(7, 'sheep', [1011, 739, 1068, 773])]",,,,0
591,dog,"[(7, 'sheep', [1010, 739, 1067, 773])]",,,,0
592,dog,"[(7, 'sheep', [1008, 739, 1066, 772])]",,,,0
593,dog,"[(7, 'sheep', [1006, 739, 1065, 773])]",,,,0
594,dog,"[(7, 'sheep', [1004, 739, 1065, 774])]",,,,0
595,dog,"[(7, 'sheep', [1005, 739, 1065, 774])]",,,,0
596,dog,"[(7, 'sheep', [1006, 740, 1065, 772])]",,,,0
597,dog,"[(7, 'sheep', [1008, 740, 1065, 772])]",,,,0
598,dog,"[(7, 'sheep', [1009, 740, 1065, 774])]",,,,0
599,dog,"[(7, 'sheep', [1008, 740, 1063, 774])]",,,,0
600,dog,"[(7, 'sheep', [1007, 740, 1062, 774])]",,,,0
601,dog,"[(7, 'sheep', [1006, 740, 1059, 774])]",,,,0
602,dog,"[(7, 'sheep', [1004, 739, 1059, 774])]",,,,0
603,dog,"[(7, 'sheep', [1002, 740, 1056, 774])]",,,,0
